STATE,STATEICP,STATEFIPS,GISJOIN,COUNTYFIPS,ALLCOUNTIES,RSG_SV1,RSG_LRA1,RSG_SV2,PO_LRA2,GR_SV1,GR_SV2,GR_LRA2,PI_SV1,PI_SV2,PI_LRA3,IP_SV3,OSU_SV1,OSU_LRA1,OSU_SV2,HCA_SV3,HFA_SV2,HFA_LRA2,HFA_SV3,HFA_LRA3,MM_LRA1
Arkansas,42,5,G0501470,1470,Woodruff,0,0,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,0,1,0,1
Arkansas,42,5,G0501490,1490,Yell,0,0,0,1,1,0,0,0,0,0,1,0,0,-999,-999,1,0,0,1,1
California,71,6,G0600010,10,Alameda,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
California,71,6,G0600030,30,Alpine,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
California,71,6,G0600050,50,Amador,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
California,71,6,G0600070,70,Butte,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600090,90,Calaveras,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600110,110,Colusa,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600130,130,Contra Costa,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600150,150,Del Norte,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600170,170,El Dorado,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,-999,1,1,0,0,1
California,71,6,G0600190,190,Fresno,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600210,210,Glenn,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
California,71,6,G0600230,230,Humboldt,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600250,250,Imperial,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1
California,71,6,G0600270,270,Inyo,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
California,71,6,G0600290,290,Kern,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
California,71,6,G0600310,310,Kings,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
California,71,6,G0600330,330,Lake,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,1,1,1,0,0,1
California,71,6,G0600350,350,Lassen,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
California,71,6,G0600370,370,Los Angeles,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
California,71,6,G0600390,390,Madera,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
California,71,6,G0600410,410,Marin,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
California,71,6,G0600430,430,Mariposa,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
California,71,6,G0600450,450,Mendocino,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600470,470,Merced,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600490,490,Modoc,0,0,0,0,1,0,0,0,0,0,-999,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600510,510,Mono,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
California,71,6,G0600530,530,Monterey,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,0,1,1,0,0,1
California,71,6,G0600550,550,Napa,0,1,0,0,1,0,0,0,0,-999,1,0,0,0,1,1,1,0,0,1
California,71,6,G0600570,570,Nevada,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,1,0,1
California,71,6,G0600590,590,Orange,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600610,610,Placer,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600630,630,Plumas,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600650,650,Riverside,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600670,670,Sacramento,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600690,690,San Benito,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,1,1
California,71,6,G0600710,710,San Bernardino,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
California,71,6,G0600730,730,San Diego,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600750,750,San Francisco,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
California,71,6,G0600770,770,San Joaquin,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600790,790,San Luis Obispo,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600810,810,San Mateo,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600830,830,Santa Barbara,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600850,850,Santa Clara,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600870,870,Santa Cruz,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600890,890,Shasta,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600910,910,Sierra,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,-999,1
California,71,6,G0600930,930,Siskiyou,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0600950,950,Solano,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600970,970,Sonoma,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0600990,990,Stanislaus,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0601010,1010,Sutter,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,1,1
California,71,6,G0601030,1030,Tehama,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,-999,1,1,0,1,1
California,71,6,G0601050,1050,Trinity,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
California,71,6,G0601070,1070,Tulare,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
California,71,6,G0601090,1090,Tuolumne,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
California,71,6,G0601110,1110,Ventura,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
California,71,6,G0601130,1130,Yolo,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
California,71,6,G0601150,1150,Yuba,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,0,1,1,0,0,1
Colorado,62,8,G0800010,10,Adams,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0800030,30,Alamosa,0,0,0,0,1,0,0,0,0,0,-999,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800050,50,Arapahoe,0,1,0,0,1,0,0,0,0,1,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0800070,70,Archuleta,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800090,90,Baca,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800110,110,Bent,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800130,130,Boulder,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0800140,14,Broomfield,0,0,0,-999,1,0,0,0,0,-999,1,-999,-999,-999,0,0,-999,0,1,1
Colorado,62,8,G0800150,150,Chaffee,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800170,170,Cheyenne,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800190,190,Clear Creek,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800210,210,Conejos,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,1,1,1
Colorado,62,8,G0800230,230,Costilla,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800250,250,Crowley,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800270,270,Custer,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800290,290,Delta,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800310,310,Denver,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,1,0,1,0,0,0
Colorado,62,8,G0800330,330,Dolores,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800350,350,Douglas,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0800370,370,Eagle,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800410,410,El Paso,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Colorado,62,8,G0800390,390,Elbert,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800430,430,Fremont,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800450,450,Garfield,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800470,470,Gilpin,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800490,490,Grand,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,1,1,1
Colorado,62,8,G0800510,510,Gunnison,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,1,1,1
Colorado,62,8,G0800530,530,Hinsdale,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800550,550,Huerfano,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800570,570,Jackson,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800590,590,Jefferson,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0800610,610,Kiowa,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,-999,0,1
Colorado,62,8,G0800630,630,Kit Carson,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800670,670,La Plata,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800650,650,Lake,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800690,690,Larimer,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0800710,710,Las Animas,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800730,730,Lincoln,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800750,750,Logan,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800770,770,Mesa,0,1,0,0,1,0,0,0,0,0,1,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800790,790,Mineral,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800810,810,Moffat,0,1,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800830,830,Montezuma,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800850,850,Montrose,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800870,870,Morgan,0,1,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0800890,890,Otero,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800910,910,Ouray,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0800930,930,Park,0,0,0,0,1,0,0,0,0,0,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800950,950,Phillips,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0800970,970,Pitkin,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0800990,990,Prowers,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Colorado,62,8,G0801010,1010,Pueblo,0,1,0,0,1,0,0,1,0,0,1,0,0,-999,0,0,1,0,0,1
Colorado,62,8,G0801030,1030,Rio Blanco,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0801050,1050,Rio Grande,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,1,1,1
Colorado,62,8,G0801070,1070,Routt,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0801090,1090,Saguache,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0801110,1110,San Juan,0,0,0,0,1,0,0,1,0,-999,-999,-999,0,-999,-999,0,0,0,-999,1
Colorado,62,8,G0801130,1130,San Miguel,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0801150,1150,Sedgwick,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0801170,1170,Summit,0,0,0,0,1,0,0,0,0,0,1,0,0,-999,-999,0,0,0,0,1
Colorado,62,8,G0801190,1190,Teller,0,0,0,0,1,0,0,0,0,-999,1,0,0,-999,-999,0,1,1,0,1
Colorado,62,8,G0801210,1210,Washington,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Colorado,62,8,G0801230,1230,Weld,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-999,0,1,0,0,1
Colorado,62,8,G0801250,1250,Yuma,0,0,0,0,1,0,0,0,0,-999,-999,0,0,-999,-999,0,0,0,1,1
Connecticut,1,9,G0900010,10,Fairfield,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,0,1,1,0,1
Connecticut,1,9,G0900030,30,Hartford,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,0,1,0,0,0
Connecticut,1,9,G0900050,50,Litchfield,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,1,0,1,1,0,1
Connecticut,1,9,G0900070,70,Middlesex,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,0,1,1,0,1
Connecticut,1,9,G0900090,90,New Haven,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,0,0,1,0,1
Connecticut,1,9,G0900110,110,New London,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,0,1,1,1,1
Connecticut,1,9,G0900130,130,Tolland,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,1,0,1,1,1,1
Connecticut,1,9,G0900150,150,Windham,0,1,0,0,1,0,0,0,0,-999,1,0,0,1,0,0,1,0,0,1
Delaware,11,10,G1000010,10,Kent,0,0,0,0,1,0,0,0,1,-999,1,0,1,0,0,0,1,0,0,1
Delaware,11,10,G1000030,30,New Castle,0,1,0,0,1,0,0,1,1,-999,1,0,1,0,1,0,1,0,0,0
Delaware,11,10,G1000050,50,Sussex,0,1,0,1,1,0,0,0,1,-999,1,0,1,0,0,0,1,0,0,1
District Of Columbia,98,11,G1100010,10,District Of Columbia,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
Florida,43,12,G1200010,10,Alachua,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
Florida,43,12,G1200030,30,Baker,0,0,0,1,1,0,0,1,0,0,1,0,1,-999,-999,1,1,1,0,1
Florida,43,12,G1200050,50,Bay,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1
Florida,43,12,G1200070,70,Bradford,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200090,90,Brevard,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200110,110,Broward,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
Florida,43,12,G1200130,130,Calhoun,0,1,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200150,150,Charlotte,0,0,0,0,1,0,0,1,0,-999,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200170,170,Citrus,0,1,0,0,1,0,0,1,0,0,1,0,1,-999,0,1,1,0,0,1
Florida,43,12,G1200190,190,Clay,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1
Florida,43,12,G1200210,210,Collier,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200230,230,Columbia,0,0,0,1,1,0,0,1,0,1,1,0,1,-999,0,1,1,0,0,1
Florida,43,12,G1200250,250,Dade,0,1,0,1,1,0,0,0,0,1,-999,0,1,-999,-999,1,-999,-999,-999,0
Florida,43,12,G1200270,270,DeSoto,0,0,0,1,1,0,0,1,0,1,1,0,1,-999,1,1,1,0,0,1
Florida,43,12,G1200290,290,Dixie,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,1,1,1
Florida,43,12,G1200310,310,Duval,0,1,0,0,1,0,0,1,0,1,1,0,1,-999,0,1,1,0,0,0
Florida,43,12,G1200330,330,Escambia,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
Florida,43,12,G1200350,350,Flagler,0,1,0,0,1,0,0,0,0,-999,1,0,1,-999,0,1,1,1,1,1
Florida,43,12,G1200370,370,Franklin,0,0,0,0,1,0,0,1,0,1,-999,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200390,390,Gadsden,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200410,410,Gilchrist,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,1,0,1
Florida,43,12,G1200430,430,Glades,0,0,0,0,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200450,450,Gulf,0,0,0,1,1,0,0,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200470,470,Hamilton,0,0,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,1,1,1
Florida,43,12,G1200490,490,Hardee,0,0,0,0,1,0,0,1,0,-999,1,0,0,-999,-999,1,1,0,1,1
Florida,43,12,G1200510,510,Hendry,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200530,530,Hernando,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1
Florida,43,12,G1200550,550,Highlands,0,0,0,0,1,0,0,0,0,0,1,0,1,-999,0,1,1,0,1,1
Florida,43,12,G1200570,570,Hillsborough,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
Florida,43,12,G1200590,590,Holmes,0,0,0,0,1,0,0,1,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Florida,43,12,G1200610,610,Indian River,0,0,0,0,1,0,0,0,0,1,1,0,1,-999,1,1,1,0,0,1
Florida,43,12,G1200630,630,Jackson,0,0,0,1,1,0,0,1,0,1,1,0,1,-999,0,1,1,0,0,1
Florida,43,12,G1200650,650,Jefferson,0,0,0,1,1,0,0,1,0,-999,-999,1,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200670,670,Lafayette,0,0,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200690,690,Lake,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1
Florida,43,12,G1200710,710,Lee,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200730,730,Leon,0,0,0,0,1,0,0,1,0,1,1,1,1,-999,0,1,1,0,0,1
Florida,43,12,G1200750,750,Levy,1,1,0,0,1,0,0,1,0,1,1,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200770,770,Liberty,0,0,0,0,1,0,0,1,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1200790,790,Madison,0,0,0,1,1,0,0,1,0,1,-999,0,1,-999,-999,1,1,1,0,1
Florida,43,12,G1200810,810,Manatee,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200830,830,Marion,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200850,850,Martin,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
Florida,43,12,G1200860,86,Miami-Dade,0,1,1,0,1,0,0,1,0,-999,1,-999,-999,-999,0,1,-999,0,0,0
Florida,43,12,G1200870,870,Monroe,0,0,0,0,1,0,0,0,0,0,1,0,1,-999,0,1,1,0,0,1
Florida,43,12,G1200890,890,Nassau,0,0,0,1,1,0,0,0,0,-999,1,0,1,-999,0,1,1,1,1,1
Florida,43,12,G1200910,910,Okaloosa,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1200930,930,Okeechobee,0,0,0,0,1,0,0,0,0,-999,1,0,1,-999,0,1,1,0,0,1
Florida,43,12,G1200950,950,Orange,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
Florida,43,12,G1200970,970,Osceola,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1
Florida,43,12,G1200990,990,Palm Beach,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1201010,1010,Pasco,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
Florida,43,12,G1201030,1030,Pinellas,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1201050,1050,Polk,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1
Florida,43,12,G1201070,1070,Putnam,0,0,0,0,1,0,0,1,0,-999,1,0,1,-999,0,1,1,0,0,1
Florida,43,12,G1201130,1130,Santa Rosa,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1
Florida,43,12,G1201150,1150,Sarasota,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1201170,1170,Seminole,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1201090,1090,St. Johns,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
Florida,43,12,G1201110,1110,St. Lucie,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
Florida,43,12,G1201190,1190,Sumter,0,0,0,1,1,0,0,1,0,0,1,0,1,-999,-999,1,1,0,1,1
Florida,43,12,G1201210,1210,Suwannee,0,0,0,1,1,0,0,1,0,1,1,0,1,-999,-999,1,1,1,0,1
Florida,43,12,G1201230,1230,Taylor,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,0,1,1,1,0,1
Florida,43,12,G1201250,1250,Union,0,0,0,1,1,0,0,1,0,-999,-999,0,1,-999,-999,1,0,1,-999,1
Florida,43,12,G1201270,1270,Volusia,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1
Florida,43,12,G1201290,1290,Wakulla,0,0,0,1,1,0,0,0,0,-999,1,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1201310,1310,Walton,0,0,0,1,1,0,0,0,0,0,1,0,1,-999,-999,1,1,0,0,1
Florida,43,12,G1201330,1330,Washington,0,0,0,1,1,0,0,1,0,-999,1,0,1,-999,-999,1,1,0,1,1
Georgia,44,13,G1300010,10,Appling,0,0,0,0,1,1,1,1,1,-999,-999,0,1,-999,-999,0,1,0,0,1
Georgia,44,13,G1300030,30,Atkinson,0,0,0,1,1,1,1,0,1,-999,-999,0,1,-999,-999,0,0,1,1,1
Georgia,44,13,G1300050,50,Bacon,0,0,0,0,1,1,1,0,1,-999,-999,0,1,-999,0,0,1,0,1,1
Georgia,44,13,G1300070,70,Baker,0,0,0,1,1,0,0,1,1,-999,-999,1,1,-999,-999,0,0,0,0,1
Georgia,44,13,G1300090,90,Baldwin,0,0,0,0,1,0,0,1,1,-999,1,0,1,-999,0,0,0,1,1,1
Georgia,44,13,G1300110,110,Banks,0,1,0,0,1,0,0,0,1,-999,-999,0,0,-999,-999,0,1,0,0,1
Georgia,44,13,G1300130,130,Barrow,0,0,0,0,1,0,0,1,1,1,1,0,1,-999,0,0,1,0,0,1
Georgia,44,13,G1300150,150,Bartow,0,0,0,1,1,0,0,1,1,-999,1,0,1,-999,0,0,1,0,0,1
Georgia,44,13,G1300170,170,Ben Hill,0,0,0,0,1,0,0,0,1,-999,-999,0,1,-999,0,0,1,0,1,1
Georgia,44,13,G1300190,190,Berrien,0,0,0,1,1,0,0,0,1,-999,-999,0,1,-999,-999,0,0,0,0,1
Georgia,44,13,G1300210,210,Bibb,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Georgia,44,13,G1300230,230,Bleckley,0,0,0,0,1,0,0,1,1,-999,-999,0,1,-999,-999,0,0,0,1,1
Georgia,44,13,G1300250,250,Brantley,0,0,0,1,1,1,1,1,1,-999,-999,0,1,-999,-999,0,0,1,1,1
Georgia,44,13,G1300270,270,Brooks,0,0,0,1,1,0,0,1,1,-999,-999,0,1,-999,-999,0,1,1,1,1
Georgia,44,13,G1300290,290,Bryan,0,0,0,1,1,1,1,1,1,-999,1,0,1,-999,-999,0,1,1,0,1
Georgia,44,13,G1300310,310,Bulloch,0,0,0,0,1,1,1,1,1,1,1,0,1,-999,0,0,0,1,0,1
